time,action,path
1783995407.225,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001181.png
1783995407.296,NONE,screen_collector/screens/browser/NONE/20260713-221315_001182.png
1783995407.440,NONE,screen_collector/screens/browser/NONE/20260713-221315_001183.png
1783995407.512,NONE,screen_collector/screens/browser/NONE/20260713-221315_001184.png
1783995407.655,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001185.png
1783995407.727,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001186.png
1783995407.798,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001187.png
1783995407.869,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001188.png
1783995407.940,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001189.png
1783995408.012,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001190.png
1783995408.083,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001191.png
1783995408.155,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001192.png
1783995408.585,UP,screen_collector/screens/browser/UP/20260713-221315_001193.png
1783995408.657,UP,screen_collector/screens/browser/UP/20260713-221315_001194.png
1783995408.728,UP,screen_collector/screens/browser/UP/20260713-221315_001195.png
1783995408.800,UP,screen_collector/screens/browser/UP/20260713-221315_001196.png
1783995408.867,UP,screen_collector/screens/browser/UP/20260713-221315_001197.png
1783995408.939,UP,screen_collector/screens/browser/UP/20260713-221315_001198.png
1783995409.010,UP,screen_collector/screens/browser/UP/20260713-221315_001199.png
1783995409.080,UP,screen_collector/screens/browser/UP/20260713-221315_001200.png
1783995409.151,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001201.png
1783995409.223,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001202.png
1783995409.295,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001203.png
1783995409.366,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001204.png
1783995409.438,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001205.png
1783995409.510,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001206.png
1783995409.581,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001207.png
1783995409.653,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001208.png
1783995409.725,NONE,screen_collector/screens/browser/NONE/20260713-221315_001209.png
1783995410.083,NONE,screen_collector/screens/browser/NONE/20260713-221315_001210.png
1783995410.155,NONE,screen_collector/screens/browser/NONE/20260713-221315_001211.png
1783995410.226,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001212.png
1783995410.298,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001213.png
1783995410.365,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001214.png
1783995410.432,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001215.png
1783995410.500,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001216.png
1783995410.572,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001217.png
1783995410.644,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001218.png
1783995410.715,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001219.png
1783995410.787,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001220.png
1783995410.930,NONE,screen_collector/screens/browser/NONE/20260713-221315_001221.png
1783995411.288,NONE,screen_collector/screens/browser/NONE/20260713-221315_001222.png
1783995411.849,NONE,screen_collector/screens/browser/NONE/20260713-221315_001223.png
1783995412.127,UP,screen_collector/screens/browser/UP/20260713-221315_001224.png
1783995412.195,UP,screen_collector/screens/browser/UP/20260713-221315_001225.png
1783995412.264,UP,screen_collector/screens/browser/UP/20260713-221315_001226.png
1783995412.335,UP,screen_collector/screens/browser/UP/20260713-221315_001227.png
1783995412.406,UP,screen_collector/screens/browser/UP/20260713-221315_001228.png
1783995412.476,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001229.png
1783995412.544,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001230.png
1783995412.615,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001231.png
1783995412.687,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001232.png
1783995412.759,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001233.png
1783995412.831,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001234.png
1783995412.902,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001235.png
1783995412.974,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001236.png
1783995413.046,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001237.png
1783995413.117,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001238.png
1783995413.189,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001239.png
1783995413.971,NONE,screen_collector/screens/browser/NONE/20260713-221315_001240.png
1783995414.323,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001241.png
1783995414.393,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001242.png
1783995414.465,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001243.png
1783995414.532,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001244.png
1783995414.603,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001245.png
1783995414.670,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001246.png
1783995414.740,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001247.png
1783995414.811,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001248.png
1783995414.883,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001249.png
1783995414.955,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001250.png
1783995415.026,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001251.png
1783995415.098,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001252.png
1783995415.170,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001253.png
1783995415.241,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001254.png
1783995415.313,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001255.png
1783995415.385,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001256.png
1783995415.456,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001257.png
1783995415.528,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001258.png
1783995415.600,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001259.png
1783995415.672,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001260.png
1783995415.743,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001261.png
1783995415.815,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001262.png
1783995416.459,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001263.png
1783995416.529,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001264.png
1783995416.599,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001265.png
1783995416.665,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001266.png
1783995416.737,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001267.png
1783995416.808,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001268.png
1783995416.878,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001269.png
1783995416.950,UP,screen_collector/screens/browser/UP/20260713-221315_001270.png
1783995417.021,UP,screen_collector/screens/browser/UP/20260713-221315_001271.png
1783995417.093,UP,screen_collector/screens/browser/UP/20260713-221315_001272.png
1783995417.165,UP,screen_collector/screens/browser/UP/20260713-221315_001273.png
1783995417.236,UP,screen_collector/screens/browser/UP/20260713-221315_001274.png
1783995417.308,UP,screen_collector/screens/browser/UP/20260713-221315_001275.png
1783995417.380,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001276.png
1783995417.451,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001277.png
1783995417.523,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001278.png
1783995417.595,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001279.png
1783995417.666,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001280.png
1783995417.738,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001281.png
1783995417.810,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001282.png
1783995417.882,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001283.png
1783995418.025,UP,screen_collector/screens/browser/UP/20260713-221315_001284.png
1783995418.097,UP,screen_collector/screens/browser/UP/20260713-221315_001285.png
1783995418.168,UP,screen_collector/screens/browser/UP/20260713-221315_001286.png
1783995418.240,UP,screen_collector/screens/browser/UP/20260713-221315_001287.png
1783995418.312,UP,screen_collector/screens/browser/UP/20260713-221315_001288.png
1783995418.383,UP,screen_collector/screens/browser/UP/20260713-221315_001289.png
1783995418.455,UP,screen_collector/screens/browser/UP/20260713-221315_001290.png
1783995418.523,UP,screen_collector/screens/browser/UP/20260713-221315_001291.png
1783995418.594,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001292.png
1783995418.666,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001293.png
1783995418.738,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001294.png
1783995418.809,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001295.png
1783995418.881,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001296.png
1783995418.953,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001297.png
1783995419.024,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001298.png
1783995419.096,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001299.png
1783995419.168,NONE,screen_collector/screens/browser/NONE/20260713-221315_001300.png
1783995419.383,UP,screen_collector/screens/browser/UP/20260713-221315_001301.png
1783995419.454,UP,screen_collector/screens/browser/UP/20260713-221315_001302.png
1783995419.526,UP,screen_collector/screens/browser/UP/20260713-221315_001303.png
1783995419.598,UP,screen_collector/screens/browser/UP/20260713-221315_001304.png
1783995419.669,UP,screen_collector/screens/browser/UP/20260713-221315_001305.png
1783995419.739,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001306.png
1783995419.809,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001307.png
1783995419.881,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001308.png
1783995419.952,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001309.png
1783995420.024,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001310.png
1783995420.167,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001311.png
1783995420.239,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001312.png
1783995420.311,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001313.png
1783995420.382,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001314.png
1783995420.454,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001315.png
1783995420.526,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001316.png
1783995420.597,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001317.png
1783995420.669,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001318.png
1783995420.741,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001319.png
1783995421.313,NONE,screen_collector/screens/browser/NONE/20260713-221315_001320.png
1783995421.803,NONE,screen_collector/screens/browser/NONE/20260713-221315_001321.png
1783995422.153,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001322.png
1783995422.222,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001323.png
1783995422.294,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001324.png
1783995422.361,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001325.png
1783995422.432,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001326.png
1783995422.503,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001327.png
1783995422.572,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001328.png
1783995422.640,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001329.png
1783995422.712,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001330.png
1783995422.927,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001331.png
1783995422.999,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001332.png
1783995423.070,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001333.png
1783995423.142,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001334.png
1783995423.211,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001335.png
1783995423.283,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001336.png
1783995423.353,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001337.png
1783995423.424,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001338.png
1783995423.496,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001339.png
1783995423.568,UP,screen_collector/screens/browser/UP/20260713-221315_001340.png
1783995423.639,UP,screen_collector/screens/browser/UP/20260713-221315_001341.png
1783995423.711,UP,screen_collector/screens/browser/UP/20260713-221315_001342.png
1783995423.783,UP,screen_collector/screens/browser/UP/20260713-221315_001343.png
1783995423.854,UP,screen_collector/screens/browser/UP/20260713-221315_001344.png
1783995423.926,UP,screen_collector/screens/browser/UP/20260713-221315_001345.png
1783995423.998,UP,screen_collector/screens/browser/UP/20260713-221315_001346.png
1783995424.069,UP,screen_collector/screens/browser/UP/20260713-221315_001347.png
1783995424.499,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001348.png
1783995424.571,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001349.png
1783995424.641,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001350.png
1783995424.711,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001351.png
1783995424.778,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001352.png
1783995424.848,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001353.png
1783995424.918,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001354.png
1783995424.990,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001355.png
1783995425.059,NONE,screen_collector/screens/browser/NONE/20260713-221315_001356.png
1783995425.488,NONE,screen_collector/screens/browser/NONE/20260713-221315_001357.png
1783995425.908,NONE,screen_collector/screens/browser/NONE/20260713-221315_001358.png
1783995425.979,NONE,screen_collector/screens/browser/NONE/20260713-221315_001359.png
1783995426.331,NONE,screen_collector/screens/browser/NONE/20260713-221315_001360.png
1783995426.544,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001361.png
1783995426.611,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001362.png
1783995426.682,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001363.png
1783995426.752,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001364.png
1783995426.824,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001365.png
1783995426.893,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001366.png
1783995426.963,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001367.png
1783995427.034,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001368.png
1783995427.106,UP,screen_collector/screens/browser/UP/20260713-221315_001369.png
1783995427.177,UP,screen_collector/screens/browser/UP/20260713-221315_001370.png
1783995427.249,UP,screen_collector/screens/browser/UP/20260713-221315_001371.png
1783995427.321,UP,screen_collector/screens/browser/UP/20260713-221315_001372.png
1783995427.393,UP,screen_collector/screens/browser/UP/20260713-221315_001373.png
1783995427.464,UP,screen_collector/screens/browser/UP/20260713-221315_001374.png
1783995427.536,UP,screen_collector/screens/browser/UP/20260713-221315_001375.png
1783995428.033,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001376.png
1783995428.101,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001377.png
1783995428.170,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001378.png
1783995428.240,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001379.png
1783995428.311,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001380.png
1783995428.382,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001381.png
1783995428.453,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001382.png
1783995428.524,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001383.png
1783995428.596,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001384.png
1783995428.668,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001385.png
1783995428.739,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001386.png
1783995428.838,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001387.png
1783995428.908,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001388.png
1783995428.977,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001389.png
1783995429.049,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001390.png
1783995429.120,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001391.png
1783995429.192,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001392.png
1783995429.264,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001393.png
1783995429.835,NONE,screen_collector/screens/browser/NONE/20260713-221315_001394.png
1783995430.324,UP,screen_collector/screens/browser/UP/20260713-221315_001395.png
1783995430.392,UP,screen_collector/screens/browser/UP/20260713-221315_001396.png
1783995430.461,UP,screen_collector/screens/browser/UP/20260713-221315_001397.png
1783995430.533,UP,screen_collector/screens/browser/UP/20260713-221315_001398.png
1783995430.603,UP,screen_collector/screens/browser/UP/20260713-221315_001399.png
1783995430.672,UP,screen_collector/screens/browser/UP/20260713-221315_001400.png
1783995430.742,UP,screen_collector/screens/browser/UP/20260713-221315_001401.png
1783995430.814,UP,screen_collector/screens/browser/UP/20260713-221315_001402.png
1783995430.885,NONE,screen_collector/screens/browser/NONE/20260713-221315_001403.png
1783995431.100,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001404.png
1783995431.172,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001405.png
1783995431.244,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001406.png
1783995431.315,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001407.png
1783995431.387,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001408.png
1783995431.455,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001409.png
1783995431.524,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001410.png
1783995431.596,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001411.png
1783995431.739,UP,screen_collector/screens/browser/UP/20260713-221315_001412.png
1783995431.811,UP,screen_collector/screens/browser/UP/20260713-221315_001413.png
1783995431.883,UP,screen_collector/screens/browser/UP/20260713-221315_001414.png
1783995431.954,UP,screen_collector/screens/browser/UP/20260713-221315_001415.png
1783995432.026,UP,screen_collector/screens/browser/UP/20260713-221315_001416.png
1783995432.098,UP,screen_collector/screens/browser/UP/20260713-221315_001417.png
1783995432.169,UP,screen_collector/screens/browser/UP/20260713-221315_001418.png
1783995432.241,UP,screen_collector/screens/browser/UP/20260713-221315_001419.png
1783995432.946,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001420.png
1783995433.013,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001421.png
1783995433.085,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001422.png
1783995433.156,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001423.png
1783995433.224,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001424.png
1783995433.295,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001425.png
1783995433.364,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001426.png
1783995433.436,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001427.png
1783995434.216,NONE,screen_collector/screens/browser/NONE/20260713-221315_001428.png
1783995434.288,NONE,screen_collector/screens/browser/NONE/20260713-221315_001429.png
1783995434.498,UP,screen_collector/screens/browser/UP/20260713-221315_001430.png
1783995434.567,UP,screen_collector/screens/browser/UP/20260713-221315_001431.png
1783995434.636,UP,screen_collector/screens/browser/UP/20260713-221315_001432.png
1783995434.708,UP,screen_collector/screens/browser/UP/20260713-221315_001433.png
1783995434.780,UP,screen_collector/screens/browser/UP/20260713-221315_001434.png
1783995434.850,UP,screen_collector/screens/browser/UP/20260713-221315_001435.png
1783995434.920,UP,screen_collector/screens/browser/UP/20260713-221315_001436.png
1783995434.988,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001437.png
1783995435.060,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001438.png
1783995435.142,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001439.png
1783995435.214,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001440.png
1783995435.285,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001441.png
1783995435.357,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001442.png
1783995435.429,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001443.png
1783995435.500,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001444.png
1783995435.859,NONE,screen_collector/screens/browser/NONE/20260713-221315_001445.png
1783995436.138,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001446.png
1783995436.209,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001447.png
1783995436.278,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001448.png
1783995436.350,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001449.png
1783995436.421,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001450.png
1783995436.491,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001451.png
1783995436.561,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001452.png
1783995436.633,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001453.png
1783995436.848,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001454.png
1783995436.919,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001455.png
1783995436.991,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001456.png
1783995437.063,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001457.png
1783995437.132,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001458.png
1783995437.200,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001459.png
1783995437.270,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001460.png
1783995437.342,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001461.png
1783995437.414,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001462.png
1783995437.485,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001463.png
1783995437.557,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001464.png
1783995437.629,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001465.png
1783995437.701,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001466.png
1783995437.772,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001467.png
1783995437.839,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001468.png
1783995437.911,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001469.png
1783995438.126,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001470.png
1783995438.198,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001471.png
1783995438.265,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001472.png
1783995438.336,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001473.png
1783995438.404,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001474.png
1783995438.476,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001475.png
1783995438.544,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001476.png
1783995438.616,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_001477.png
1783995438.688,NONE,screen_collector/screens/browser/NONE/20260713-221315_001478.png
1783995438.760,NONE,screen_collector/screens/browser/NONE/20260713-221315_001479.png
1783995438.903,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001480.png
1783995438.975,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001481.png
1783995439.046,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001482.png
1783995439.118,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001483.png
1783995439.190,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001484.png
1783995439.261,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001485.png
1783995439.333,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001486.png
1783995439.404,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001487.png
1783995439.973,UP,screen_collector/screens/browser/UP/20260713-221315_001488.png
1783995440.045,UP,screen_collector/screens/browser/UP/20260713-221315_001489.png
1783995440.116,UP,screen_collector/screens/browser/UP/20260713-221315_001490.png
1783995440.188,UP,screen_collector/screens/browser/UP/20260713-221315_001491.png
1783995440.259,UP,screen_collector/screens/browser/UP/20260713-221315_001492.png
1783995440.331,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001493.png
1783995440.398,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001494.png
1783995440.470,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001495.png
1783995440.540,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001496.png
1783995440.611,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001497.png
1783995440.683,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001498.png
1783995440.751,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001499.png
1783995440.822,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001500.png
1783995440.894,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001501.png
1783995440.966,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001502.png
1783995441.037,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_001503.png
1783995441.252,NONE,screen_collector/screens/browser/NONE/20260713-221315_001504.png
1783995441.396,NONE,screen_collector/screens/browser/NONE/20260713-221315_001505.png
1783995441.816,NONE,screen_collector/screens/browser/NONE/20260713-221315_001506.png
1783995442.025,NONE,screen_collector/screens/browser/NONE/20260713-221315_001507.png
1783995442.097,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001508.png
1783995442.166,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001509.png
1783995442.235,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001510.png
1783995442.307,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001511.png
1783995442.376,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001512.png
1783995442.447,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001513.png
1783995442.515,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001514.png
1783995442.586,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001515.png
1783995442.658,NONE,screen_collector/screens/browser/NONE/20260713-221315_001516.png
1783995442.801,NONE,screen_collector/screens/browser/NONE/20260713-221315_001517.png
1783995442.873,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001518.png
1783995442.945,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001519.png
1783995443.017,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001520.png
1783995443.088,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001521.png
1783995443.160,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001522.png
1783995443.232,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001523.png
1783995443.303,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001524.png
1783995443.375,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_001525.png
